-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.463064,-11.385209,-11.396633,-4.972273,-2.7365458,-2.039756,-2.1722932,-2.5323024,-3.1239793,-4.906081,-5.650294,-6.251134,-6.5495715,-6.259088,-6.566278,-6.878605,-6.8685737,-6.8850174,-7.2428565,-7.1438375,-7.1196947,-6.8169713,-6.9416723,-6.0359235,-5.848113,-6.7293696,-6.7041078,-6.6163797,-6.25557,-5.996586,-6.403471,-6.709939,-6.5134587,-6.070187,-5.7696357,-6.5242624,-7.619023,-8.0348215,-7.9662075,-8.88229,-10.268698,-9.1391735,-7.961298,-6.2915187,-5.7239814,-6.02301,-6.1228876,-5.6829305,-5.467823,-5.1865687,-5.3078494,-5.00678,-4.4909115,-4.7106657,-5.284993,-5.724219,-6.0299134,-6.2721076,-5.6085367,-6.0682087,-5.893113,-5.8752093,-5.7990575,-5.7326617,-5.91136,-5.861591,-5.7586107,-6.108485,-6.245542,-6.5094104,-6.7623854,-6.356885,-5.9654746,-5.829081,-6.376845,-11.504117,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925
-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.463057,-11.385063,-11.4036045,-5.0445056,-2.6169116,-1.7776135,-2.0286222,-2.3072324,-2.6562598,-4.0262747,-4.738399,-5.496499,-5.672878,-6.505709,-6.379882,-6.3479342,-6.654951,-6.9250145,-6.551136,-6.7082434,-6.5830927,-6.580718,-6.488795,-5.68757,-5.7213583,-6.0579925,-6.960772,-6.453863,-6.546417,-6.5061083,-6.768705,-6.2539277,-6.104616,-6.775329,-5.874514,-6.0630875,-6.830192,-6.984577,-7.843823,-9.301192,-10.03907,-8.872569,-7.599391,-5.879484,-4.852366,-4.939008,-5.338452,-4.8854685,-4.1974564,-3.8476777,-4.2793803,-4.870756,-4.688075,-4.7186923,-5.220338,-4.945937,-5.062434,-4.946972,-4.6556993,-4.618411,-4.652263,-4.8188086,-4.5561013,-4.5114307,-4.5318365,-4.483179,-4.5513716,-5.204053,-5.033475,-5.3890777,-6.0315757,-4.513867,-4.4963555,-4.33764,-5.4359164,-11.504199,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925
-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.461671,-11.382397,-11.419517,-4.94824,-3.3397076,-2.3842807,-2.4673755,-2.477733,-2.9191463,-3.3601482,-3.8476286,-3.9403996,-4.8333235,-5.698204,-5.5044823,-5.636493,-5.8133965,-6.1371975,-6.180618,-6.072603,-6.1252704,-5.7838135,-6.1534934,-5.449351,-6.144508,-5.48014,-5.634343,-5.8805003,-5.967146,-6.0625935,-5.7602754,-5.5111556,-5.6945176,-5.8058877,-5.9341693,-6.2029696,-6.0071073,-6.808411,-7.515703,-8.411651,-9.228032,-8.489424,-7.4517665,-6.1655555,-4.5259824,-3.840972,-4.593445,-3.5403447,-2.674671,-3.1896677,-3.2634232,-3.8309479,-4.447964,-3.6578414,-3.385397,-3.2984285,-3.0486603,-2.7466693,-2.653052,-2.4965954,-2.3074648,-2.128859,-2.1180615,-2.141232,-2.093224,-1.9428957,-1.8204876,-1.708961,-1.7144285,-1.7312907,-1.78669,-1.8722578,-1.9096853,-2.6852798,-4.9152584,-11.50409,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925
-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.459891,-11.377804,-11.360805,-4.7848105,-3.1636944,-2.5877757,-2.6123319,-2.2748437,-1.8287592,-1.6715991,-2.2303622,-3.2908633,-3.9949837,-4.422329,-4.122158,-4.4752765,-4.904752,-4.605217,-4.705852,-4.447721,-3.8995614,-3.6689517,-3.782313,-3.7717788,-4.534172,-4.6813664,-4.160591,-4.3229804,-5.525142,-5.5691867,-5.3737817,-5.2716055,-4.4630327,-3.6627793,-3.268744,-3.4195015,-4.508463,-5.5263214,-6.046314,-7.9247923,-8.1474,-7.7537584,-7.4319468,-5.849635,-4.3587303,-2.1176672,-1.2057441,-0.8701243,-0.34073338,-0.042607713,-0.12688117,-0.20357026,-0.22602174,-0.20534131,-0.16567239,-0.18245463,-0.18305449,-0.16850284,-0.14332156,-0.13505721,-0.110783614,-0.054046687,0.068052344,0.11925093,0.14287403,0.1568473,0.17007163,0.14421962,0.07644669,-0.024150398,-0.15231577,-0.3992196,-0.98449004,-2.2122173,-4.7003,-11.503992,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925
-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.463002,-11.384841,-11.391348,-4.872819,-2.7947037,-2.501901,-3.0044465,-2.8369389,-0.719639,-0.1369209,-0.5877858,-1.3644276,-1.464691,-1.3768176,-1.5693047,-1.981431,-1.9884094,-1.9935694,-2.0446534,-2.096652,-2.195358,-2.3638952,-2.1809251,-2.8460479,-3.3419726,-3.7569723,-3.8340178,-4.0594106,-4.0472593,-3.8380609,-3.7055488,-3.324271,-2.6509223,-1.7445023,-1.6715276,-2.5335398,-4.050116,-4.323564,-5.922771,-7.244547,-7.122815,-6.8357787,-6.376967,-4.9734297,-3.0370119,-1.4195313,-0.46966952,-0.017073661,0.24742857,0.35882217,0.3285174,0.05049585,-0.16990243,-0.22015043,-0.24665907,-0.31972328,-0.45159453,-0.54775643,-0.5813851,-0.611521,-0.7273139,-0.86273813,-0.4708123,-0.44497854,-0.45794278,-0.53530836,-0.6556499,-0.8007971,-1.0043802,-1.1989735,-1.3551931,-1.4508445,-1.9989905,-3.049095,-4.8762383,-11.504771,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925
-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.4629755,-11.385354,-11.419841,-5.0895,-2.9212384,-2.7138724,-3.618714,-3.3586442,-0.5955617,0.43845877,0.57289076,0.26649728,-0.039434068,-0.14763032,-0.12247319,-0.103140615,-0.07211088,-0.020035809,0.02876404,0.0255905,0.036972545,0.058796383,-0.22032167,-0.80751157,-1.6908125,-2.283779,-2.4239852,-2.4723501,-2.4191253,-2.2609315,-1.8672597,-1.1780981,-0.57774353,-0.5130013,-1.5449933,-2.4883807,-3.2721963,-4.2586865,-6.3815403,-6.4703603,-6.758925,-6.2829967,-6.521338,-5.213381,-3.136604,-1.907522,-1.450215,-1.2903129,-1.2196714,-1.4202446,-1.2459522,-1.6807622,-2.3657913,-2.5052698,-2.564077,-2.6479747,-2.7139647,-2.9160576,-2.9958305,-3.09859,-3.201807,-2.7037392,-2.7482955,-2.8500912,-3.0800376,-3.2154298,-3.446986,-3.8145862,-4.1732645,-4.7513804,-4.6314754,-4.0868855,-3.8986924,-4.371015,-5.2326517,-11.505028,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925
-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.46019,-11.378788,-11.392275,-5.378251,-3.1568651,-3.074863,-4.43483,-3.3374104,-1.1281443,-0.25028,-0.04596357,-0.265039,-0.95860076,-1.327507,-0.74819684,-0.5425551,-0.5438713,-0.4138393,-0.17605452,0.08611659,0.36005285,0.5793551,0.6535547,0.6497138,0.5543433,0.44408298,0.3575602,0.3042466,0.35624906,0.47723007,0.60300416,0.65567756,0.4771195,-0.19383948,-1.6113597,-3.324812,-3.3523798,-4.7976174,-5.4606137,-6.2189627,-6.825318,-6.449655,-6.9014835,-5.70472,-3.8922517,-3.0575657,-3.1735492,-3.3582041,-2.9555123,-3.151254,-3.3954704,-3.6603944,-4.791738,-4.769215,-5.249939,-4.473513,-4.881886,-4.424343,-4.600444,-4.9279823,-3.4622474,-3.01022,-3.212883,-4.379339,-5.003323,-4.4760413,-3.9626575,-3.614917,-3.730296,-4.0426044,-4.244985,-4.2724385,-4.1208696,-4.4759445,-5.8711867,-11.504905,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925
-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.461135,-11.380284,-11.375896,-5.453948,-3.3356657,-3.148059,-4.224238,-4.252601,-2.7516575,-2.5992577,-3.4993231,-3.093498,-3.2212102,-3.6103375,-2.776756,-3.0514789,-3.6979373,-3.75683,-3.1965036,-2.7674825,-1.8302512,-1.5164577,-0.8771968,-0.26882884,0.17547548,0.44002232,0.58017564,0.6565159,0.66470975,0.6108438,0.47381204,0.12266715,-0.54176486,-1.37554,-2.7158778,-3.4623985,-3.7365935,-4.4305353,-5.734706,-6.7838106,-6.755336,-7.097231,-7.773384,-5.8977375,-3.8700762,-3.5622344,-3.876032,-3.0973768,-2.1853118,-2.4306293,-2.4499383,-2.6241121,-2.4613764,-2.4541848,-2.174415,-2.052818,-1.8802503,-1.7688789,-1.6737007,-1.5834775,-1.391829,-1.3133545,-1.5416379,-1.6137226,-1.5802826,-1.5266017,-1.5323689,-1.6580262,-1.9150801,-2.438889,-3.4145324,-3.7439363,-3.8628118,-5.090333,-6.683593,-11.505413,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925
-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.462857,-11.384856,-11.399817,-5.3839016,-3.5665522,-3.4476132,-4.68986,-4.900918,-4.576104,-3.127229,-3.2844274,-3.9116888,-4.732245,-4.0650115,-3.5038335,-3.3118963,-4.4766827,-4.666457,-4.227357,-3.6343167,-3.8538764,-2.9330492,-2.7275224,-2.6593003,-2.2208822,-2.0463781,-1.8331548,-1.5872343,-1.6236401,-1.8979379,-2.023602,-2.0570552,-2.5297966,-3.1139865,-3.8243134,-4.531953,-5.214743,-5.52666,-6.201799,-7.243224,-6.960546,-7.256763,-7.321551,-5.9162054,-4.0955257,-3.9003716,-3.078538,-2.4876113,-1.2710485,-1.0284135,-1.207857,-1.0003667,-0.96122086,-0.98740625,-1.0308864,-1.093888,-1.1535933,-1.2170066,-1.2545378,-1.2749867,-1.4328929,-1.9409057,-1.5050718,-1.3692287,-1.3882525,-1.5432246,-1.7896652,-2.0795226,-2.5150619,-3.0464008,-3.7490723,-4.463221,-4.9428205,-5.208805,-6.710778,-11.506006,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925
-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.462811,-11.38528,-11.427342,-5.4255466,-3.9870374,-4.067972,-5.2583413,-4.2036524,-4.073038,-2.9311469,-3.3058262,-3.2167344,-3.4860237,-2.4556167,-1.8315648,-1.978373,-4.3923078,-4.394348,-4.466275,-4.5586896,-4.4300284,-3.3420336,-2.9578314,-3.7690365,-3.6889691,-4.574451,-4.494825,-4.232302,-4.3036876,-4.412327,-4.1927295,-3.6170518,-3.4467533,-4.0177717,-3.8228757,-4.7765484,-5.3537726,-6.112833,-6.097532,-5.9433393,-6.3021083,-6.7194185,-6.457869,-5.751671,-4.1584225,-3.7131336,-2.4708557,-1.7955707,-1.1667875,-1.0475905,-1.1432872,-1.5374937,-1.7082888,-1.8266705,-2.1058798,-2.3819509,-2.6806026,-2.9773695,-3.2440526,-3.2413669,-3.0634835,-3.4032242,-3.1931999,-3.475325,-3.4352105,-3.6163445,-4.002014,-4.518008,-4.852595,-5.432768,-5.657039,-6.4299,-5.8710084,-5.495746,-6.60785,-11.506327,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925,-11.512925
